idx,train(cpu_line)(nano sec),test(cpu_line)(nano sec),train(mem)(MiB),test(mem)(MiB),total_addr_space(mem)(MiB)
1,3e+10,24407861.0,0.1,0.5,126.2
2,3e+10,24386382.0,0.1,0.5,126.7
3,3e+10,24312805.0,0.1,0.5,126.3
4,3e+10,24418490.0,0.3,0.2,126.2
5,3e+10,24610735.0,0.3,0.2,125.2
6,3e+10,24268797.0,0.5,0.0,125.2
7,3e+10,24299372.0,0.1,0.6,125.4
8,3e+10,24419896.0,0.1,0.5,125.0
9,3e+10,24151172.0,0.1,0.6,125.4
10,3e+10,24348866.0,0.1,0.5,125.1
11,3e+10,24235680.0,0.1,0.6,125.3
12,3e+10,24177289.0,0.1,0.6,125.7
13,3e+10,24254190.0,0.1,0.6,125.3
14,3e+10,24375990.0,0.1,0.6,125.2
15,3e+10,24307620.0,0.1,0.6,125.4
16,3e+10,24300596.0,0.1,0.6,125.5
17,3e+10,24453413.0,0.1,0.6,125.1
18,3e+10,25396698.0,0.1,0.5,125.5
19,3e+10,24258288.0,0.1,0.5,125.5
20,3e+10,24646859.0,0.1,0.6,125.5
21,3e+10,24446247.0,0.1,0.6,125.3
22,3e+10,24354120.0,0.1,0.5,125.4
23,3e+10,24331989.0,0.1,0.6,125.7
24,3e+10,24365481.0,0.1,0.6,125.6
25,3e+10,24236861.0,0.1,0.6,125.1
26,3e+10,26894113.0,0.1,0.6,125.7
27,3e+10,24329130.0,0.1,0.5,125.4
28,3e+10,24249512.0,0.1,0.6,125.5
29,3e+10,24328246.0,0.1,0.6,125.1
30,3e+10,24222298.0,0.1,0.5,125.4
31,3e+10,24088439.0,0.1,0.6,125.3
32,3e+10,23981812.0,0.1,0.5,125.4
33,3e+10,24091398.0,0.1,0.6,125.3
34,3e+10,24066867.0,0.1,0.6,125.6
35,3e+10,24270098.0,0.1,0.6,125.1
36,3e+10,24238849.0,0.1,0.6,125.5
37,2e+10,23756400.0,3.8,0.0,128.7
38,2e+10,23381295.0,3.8,0.0,128.7
39,2e+10,23876640.0,3.8,0.0,128.6
40,2e+10,23658900.0,3.8,0.0,128.6
41,2e+10,23544924.0,3.8,0.0,128.3
42,2e+10,23662675.0,3.8,0.0,128.9
43,2e+10,23539493.0,3.7,0.0,128.7
44,2e+10,23462042.0,3.8,0.0,128.2
45,2e+10,23635322.0,3.8,0.0,128.2
46,2e+10,23410246.0,3.7,0.0,128.5
47,2e+10,23547964.0,3.8,0.0,128.3
48,2e+10,23510606.0,3.8,0.0,128.2
49,2e+10,23467710.0,3.8,0.0,128.9
50,2e+10,23281627.0,3.8,0.0,128.6
51,2e+10,23457415.0,3.8,0.0,128.3
52,2e+10,23459866.0,3.8,0.0,128.4
53,2e+10,23628889.0,3.8,0.0,128.5
54,2e+10,23463732.0,3.8,0.0,128.7
55,3e+10,25346030.0,0.4,0.0,126.7
56,3e+10,25400087.0,0.3,0.0,127.1
57,3e+10,25561156.0,0.4,0.0,127.1
58,3e+10,25604502.0,0.4,0.0,126.9
59,3e+10,25259042.0,0.1,0.6,125.2
60,3e+10,25420190.0,0.1,0.6,125.5
61,3e+10,25397432.0,0.3,0.0,127.0
62,3e+10,25231027.0,0.4,0.0,126.9
63,3e+10,25187954.0,0.3,0.0,126.8
64,3e+10,25574778.0,0.4,0.0,126.8
65,3e+10,25193684.0,0.1,0.6,125.4
66,3e+10,25297819.0,0.1,0.6,125.6
67,3e+10,25265599.0,0.1,0.6,125.1
68,3e+10,25792398.0,0.1,0.5,125.0
69,3e+10,25621698.0,0.1,0.5,125.3
70,3e+10,25389493.0,0.1,0.6,125.1
71,3e+10,25441848.0,0.1,0.6,125.1
72,3e+10,25286457.0,0.1,0.7,125.4
73,3e+10,25373422.0,0.4,0.0,126.9
74,3e+10,27356808.0,0.1,0.6,125.5
75,4e+10,25583844.0,0.4,0.0,126.8
76,3e+10,25208018.0,0.4,0.0,127.3
77,3e+10,25199428.0,0.1,0.6,125.4
78,4e+10,25489276.0,0.1,0.6,125.4
79,3e+10,25296047.0,0.4,0.0,127.0
80,4e+10,25287558.0,0.4,0.0,126.9
81,3e+10,25248183.0,0.3,0.0,127.0
82,3e+10,25220768.0,0.4,0.0,126.6
83,4e+10,25554209.0,0.1,0.5,125.4
84,3e+10,25294539.0,0.1,0.5,125.5
85,4e+10,25512449.0,0.1,0.5,125.5
86,3e+10,25482787.0,0.1,0.5,125.5
87,4e+10,25500563.0,0.1,0.6,125.6
88,4e+10,25694168.0,0.1,0.5,125.3
89,4e+10,25198026.0,0.1,0.6,125.3
90,4e+10,25298857.0,0.1,0.6,125.7
91,2e+10,24359658.0,3.8,0.0,130.3
92,2e+10,24405243.0,3.7,0.0,130.2
93,2e+10,24597907.0,3.7,0.0,130.3
94,2e+10,24564318.0,3.8,0.0,130.4
95,2e+10,24401455.0,3.8,0.0,128.6
96,2e+10,24547968.0,3.8,0.0,128.4
97,2e+10,24452343.0,3.8,0.0,130.3
98,2e+10,24488372.0,3.7,0.0,130.0
99,2e+10,24659961.0,3.8,0.0,129.9
100,2e+10,25210466.0,3.7,0.0,130.2
101,2e+10,24861547.0,3.8,0.0,128.7
102,2e+10,24742632.0,3.7,0.0,128.6
103,2e+10,24963044.0,3.8,0.0,128.6
104,2e+10,24560748.0,3.8,0.0,128.5
105,2e+10,24869392.0,3.7,0.0,128.5
106,2e+10,15636449.0,3.8,0.0,128.3
107,2e+10,24836660.0,3.8,0.0,128.2
108,2e+10,24503642.0,3.8,0.0,128.3
109,4e+10,39051636.0,0.4,0.0,126.9
110,4e+10,39327454.0,0.4,0.0,127.0
111,4e+10,39386122.0,0.3,0.0,126.9
112,4e+10,39221446.0,0.4,0.0,126.6
113,4e+10,38344942.0,0.1,0.7,125.4
114,4e+10,38250988.0,0.1,0.6,125.5
115,4e+10,39260918.0,0.3,0.0,127.0
116,4e+10,39468508.0,0.4,0.0,127.0
117,4e+10,39074756.0,0.4,0.0,126.8
118,4e+10,39745634.0,0.4,0.0,127.0
119,4e+10,38551996.0,0.1,0.5,125.5
120,4e+10,38473640.0,0.1,0.6,125.1
121,4e+10,39356755.0,0.1,0.5,125.4
122,4e+10,39149664.0,0.1,0.6,125.4
123,4e+10,39388754.0,0.1,0.6,125.3
124,4e+10,23101206.0,0.1,0.5,125.5
125,4e+10,38799578.0,0.1,0.6,125.1
126,4e+10,38476993.0,0.1,0.6,125.1
127,4e+10,23009265.0,0.4,0.0,127.0
128,4e+10,39240710.0,0.4,0.0,127.0
129,4e+10,39315713.0,0.3,0.0,127.0
130,4e+10,39245630.0,0.1,0.6,125.5
131,4e+10,39374534.0,0.1,0.5,125.4
132,4e+10,23010956.0,0.1,0.6,125.5
133,4e+10,39420517.0,0.4,0.0,127.1
134,4e+10,39347818.0,0.4,0.0,126.8
135,4e+10,39656729.0,0.4,0.0,126.9
136,4e+10,39421888.0,0.4,0.0,127.0
137,4e+10,39298545.0,0.1,0.6,125.3
138,4e+10,39368548.0,0.1,0.6,125.5
139,4e+10,39662117.0,0.1,0.5,125.4
140,4e+10,39497309.0,0.1,0.6,125.2
141,4e+10,39900635.0,0.1,0.6,125.3
142,4e+10,23117616.0,0.1,0.6,125.4
143,4e+10,39363595.0,0.1,0.6,125.4
144,4e+10,39451449.0,0.1,0.6,125.1
145,2e+10,38147783.0,3.7,0.0,130.1
146,3e+10,38523558.0,3.7,0.0,130.6
147,1e+10,37438758.0,3.7,0.0,130.4
148,1e+10,37672245.0,3.7,0.0,130.1
149,1e+10,37251045.0,3.8,0.0,128.6
150,3e+10,38273077.0,3.8,0.0,128.5
151,2e+10,35615718.0,3.8,0.0,130.3
152,2e+10,35158083.0,3.7,0.0,130.3
153,2e+10,34950960.0,3.7,0.0,130.6
154,2e+10,35678154.0,3.7,0.0,130.3
155,1e+10,35670188.0,3.7,0.0,128.7
156,1e+10,36124672.0,3.8,0.0,128.5
157,1e+10,33437843.0,3.8,0.0,128.7
158,1e+10,32920760.0,3.8,0.0,128.5
159,1e+10,34941860.0,3.8,0.0,128.3
160,1e+10,33584093.0,3.8,0.0,128.7
161,1e+10,32685682.0,3.8,0.0,128.6
162,2e+10,34654477.0,3.8,0.0,128.6
163,4e+10,32909775.0,0.1,0.5,125.1
164,4e+10,33199280.0,0.1,0.5,125.1
165,4e+10,32939712.0,0.1,0.5,125.3
166,4e+10,32992897.0,0.1,0.5,125.1
167,4e+10,32951288.0,0.1,0.5,125.4
168,4e+10,33097782.0,0.1,0.5,125.4
169,4e+10,33058831.0,0.1,0.5,125.5
170,4e+10,32980884.0,0.1,0.4,125.4
171,4e+10,32649063.0,0.1,0.5,125.4
172,4e+10,33253463.0,0.1,0.5,125.3
173,4e+10,33138028.0,0.1,0.6,125.0
174,4e+10,32812861.0,0.1,0.5,124.9
175,4e+10,32962544.0,0.1,0.5,124.8
176,4e+10,32939241.0,0.1,0.5,125.0
177,4e+10,33040117.0,0.1,0.5,124.9
178,4e+10,33230976.0,0.1,0.5,124.8
179,4e+10,32885467.0,0.1,0.5,125.0
180,4e+10,33105581.0,0.1,0.5,125.0
181,5e+10,33190221.0,0.1,0.4,124.7
182,5e+10,32924650.0,0.1,0.6,124.9
183,5e+10,33014232.0,0.1,0.5,124.6
184,5e+10,33027860.0,0.1,0.5,125.0
185,5e+10,32927902.0,0.1,0.4,124.8
186,5e+10,32928261.0,0.1,0.6,124.8
187,5e+10,33209613.0,0.1,0.5,124.6
188,5e+10,32762319.0,0.1,0.5,124.7
189,5e+10,33073221.0,0.1,0.5,124.8
190,5e+10,20805628.0,0.1,0.5,124.8
191,5e+10,32815291.0,0.1,0.6,124.8
192,5e+10,32944717.0,0.1,0.5,124.9
193,5e+10,32967060.0,0.1,0.6,124.8
194,5e+10,32987372.0,0.1,0.5,124.6
195,5e+10,33016271.0,0.1,0.4,124.8
196,5e+10,32871743.0,0.1,0.5,124.8
197,5e+10,32802316.0,0.1,0.5,125.1
198,5e+10,32957056.0,0.1,0.5,124.6
199,3e+10,32239764.0,10.2,0.0,134.7
200,3e+10,32316222.0,10.2,0.0,134.7
201,3e+10,32092211.0,10.0,0.0,136.1
202,3e+10,32194432.0,10.2,0.0,134.7
203,3e+10,32167980.0,10.2,0.0,134.6
204,3e+10,31954391.0,10.1,0.0,134.3
205,3e+10,32183925.0,10.1,0.0,134.4
206,3e+10,32211479.0,10.1,0.0,134.3
207,3e+10,32389604.0,10.1,0.0,134.4
208,3e+10,32294450.0,10.1,0.0,134.4
209,3e+10,32079324.0,10.0,0.0,134.2
210,3e+10,32189936.0,10.1,0.0,134.5
211,3e+10,31805503.0,10.1,0.0,134.4
212,3e+10,32153053.0,10.0,0.0,134.2
213,3e+10,32152478.0,10.0,0.0,134.3
214,3e+10,31830236.0,10.2,0.0,134.7
215,3e+10,32355301.0,10.1,0.0,134.4
216,3e+10,32142079.0,10.2,0.0,134.5
217,4e+10,35441436.0,0.4,0.0,126.4
218,4e+10,35082962.0,0.4,0.0,126.4
219,4e+10,34974012.0,0.4,0.0,126.3
220,4e+10,34999694.0,0.4,0.0,126.4
221,4e+10,35075650.0,0.1,0.4,124.8
222,4e+10,34930481.0,0.1,0.5,124.8
223,4e+10,35013416.0,0.4,0.0,126.4
224,4e+10,35203346.0,0.4,0.0,126.4
225,4e+10,35077398.0,0.3,0.0,126.6
226,4e+10,34927861.0,0.4,0.0,126.4
227,4e+10,35161868.0,0.1,0.5,124.7
228,4e+10,35037224.0,0.1,0.5,124.8
229,4e+10,21824171.0,0.1,0.5,124.8
230,4e+10,35199676.0,0.1,0.5,124.9
231,5e+10,35051186.0,0.1,0.5,124.8
232,5e+10,34984988.0,0.1,0.5,124.7
233,4e+10,35242251.0,0.1,0.4,124.7
234,4e+10,35047205.0,0.1,0.5,125.0
235,5e+10,34936454.0,0.4,0.0,126.4
236,5e+10,35044490.0,0.4,0.0,126.7
237,5e+10,35059081.0,0.4,0.0,126.4
238,5e+10,35118096.0,0.4,0.0,126.3
239,5e+10,35382440.0,0.1,0.5,124.8
240,5e+10,34969046.0,0.1,0.5,125.0
241,5e+10,34980241.0,0.4,0.0,126.7
242,5e+10,35054457.0,0.4,0.0,126.5
243,5e+10,22003801.0,0.4,0.0,126.5
244,5e+10,35254560.0,0.4,0.0,126.4
245,5e+10,34964213.0,0.1,0.4,124.7
246,5e+10,35035019.0,0.1,0.5,125.0
247,5e+10,35210839.0,0.1,0.5,124.8
248,5e+10,34959997.0,0.1,0.5,124.8
249,5e+10,35234420.0,0.1,0.5,124.9
250,5e+10,41694748.0,0.1,0.5,124.7
251,5e+10,35080041.0,0.1,0.5,124.7
252,5e+10,34965405.0,0.1,0.6,124.8
253,3e+10,33839308.0,10.0,0.0,135.9
254,3e+10,34021860.0,10.1,0.0,136.2
255,3e+10,34285507.0,10.0,0.0,136.0
256,3e+10,33976652.0,9.9,0.0,136.0
257,3e+10,34022068.0,10.1,0.0,134.3
258,3e+10,34122746.0,10.1,0.0,134.4
259,3e+10,34378659.0,10.1,0.0,136.1
260,3e+10,34498302.0,10.1,0.0,136.1
261,3e+10,34155876.0,10.0,0.0,136.2
262,3e+10,33887006.0,10.1,0.0,136.1
263,3e+10,33782205.0,10.2,0.0,134.4
264,3e+10,34707514.0,10.1,0.0,134.4
265,3e+10,21581843.0,10.0,0.0,134.2
266,3e+10,34540529.0,10.2,0.0,134.4
267,3e+10,34347009.0,10.1,0.0,134.4
268,3e+10,34207556.0,10.1,0.0,134.3
269,3e+10,34312437.0,10.1,0.0,134.3
270,3e+10,34308364.0,10.2,0.0,134.5
271,5e+10,62318149.0,0.4,0.0,126.4
272,5e+10,62142932.0,0.4,0.0,126.4
273,5e+10,62417616.0,0.4,0.0,126.4
274,5e+10,62368446.0,0.4,0.0,126.3
275,5e+10,61128600.0,0.1,0.5,124.6
276,5e+10,61837583.0,0.1,0.5,124.9
277,5e+10,62208798.0,0.4,0.0,126.5
278,5e+10,62516130.0,0.4,0.0,126.2
279,5e+10,62360788.0,0.4,0.0,126.3
280,5e+10,62495281.0,0.4,0.0,126.2
281,5e+10,61397733.0,0.1,0.6,124.8
282,5e+10,61393746.0,0.1,0.5,124.8
283,5e+10,62240908.0,0.1,0.5,124.6
284,5e+10,62709507.0,0.1,0.5,125.1
285,5e+10,62490156.0,0.1,0.5,125.0
286,5e+10,62292328.0,0.1,0.5,124.8
287,5e+10,61588672.0,0.1,0.5,124.7
288,5e+10,61275384.0,0.1,0.6,124.9
289,6e+10,63159041.0,0.4,0.0,126.4
290,6e+10,65084156.0,0.4,0.0,126.4
291,6e+10,63068135.0,0.4,0.0,126.3
292,6e+10,63044842.0,0.4,0.0,126.6
293,6e+10,63086606.0,0.1,0.5,124.8
294,6e+10,63780668.0,0.1,0.5,125.0
295,6e+10,62970666.0,0.4,0.0,126.2
296,6e+10,62801574.0,0.4,0.0,126.4
297,6e+10,63099763.0,0.3,0.0,126.4
298,6e+10,62958284.0,0.4,0.0,126.4
299,6e+10,63017155.0,0.1,0.5,124.8
300,9e+10,63169613.0,0.1,0.4,124.1
301,6e+10,62890528.0,0.1,0.4,124.6
302,6e+10,63547579.0,0.1,0.4,123.9
303,6e+10,64241572.0,0.1,0.5,124.3
304,6e+10,63213926.0,0.1,0.3,124.4
305,6e+10,62996717.0,0.1,0.4,124.6
306,6e+10,62949935.0,0.1,0.4,124.2
307,4e+10,62412949.0,12.3,0.0,137.7
308,3e+10,62047163.0,12.3,0.0,138.0
309,2e+10,61914036.0,12.4,0.0,137.6
310,3e+10,62384297.0,12.4,0.0,138.3
311,4e+10,62729662.0,12.3,0.0,136.3
312,4e+10,62374973.0,12.4,0.0,135.9
313,2e+10,60361267.0,12.4,0.0,137.6
314,2e+10,59751108.0,12.4,0.0,137.7
315,2e+10,59897567.0,12.4,0.0,137.7
316,2e+10,46968248.0,12.4,0.0,137.7
317,2e+10,59082720.0,12.4,0.0,136.0
318,2e+10,33877834.0,12.4,0.0,136.4
319,2e+10,57454016.0,12.5,0.0,136.5
320,2e+10,56380888.0,12.4,0.0,136.0
321,2e+10,57563444.0,12.6,0.0,136.7
322,2e+10,55767291.0,12.4,0.0,136.1
323,2e+10,58620166.0,12.5,0.0,135.9
324,3e+10,58877772.0,12.4,0.0,136.1
325,4e+10,27943088.0,0.1,0.4,124.4
326,4e+10,28111833.0,0.3,0.0,125.8
327,4e+10,28218456.0,0.1,0.5,124.5
328,4e+10,27944586.0,0.1,0.4,124.4
329,4e+10,27997159.0,0.1,0.6,124.2
330,4e+10,28150247.0,0.1,0.5,124.2
331,4e+10,27934316.0,0.1,0.4,124.3
332,4e+10,28018488.0,0.1,0.5,124.2
333,4e+10,28184939.0,0.1,0.5,124.5
334,4e+10,27960291.0,0.1,0.4,123.9
335,4e+10,27786639.0,0.1,0.5,124.6
336,4e+10,28223614.0,0.1,0.4,124.4
337,4e+10,27924131.0,0.1,0.5,124.1
338,4e+10,27723869.0,0.1,0.5,124.1
339,4e+10,27898868.0,0.1,0.5,124.6
340,4e+10,27811420.0,0.1,0.5,124.2
341,4e+10,27919578.0,0.1,0.5,123.9
342,4e+10,27902050.0,0.1,0.4,124.3
343,4e+10,28326657.0,0.1,0.5,124.5
344,4e+10,28322279.0,0.1,0.5,124.8
345,4e+10,27931111.0,0.1,0.5,124.2
346,4e+10,27820868.0,0.1,0.5,124.3
347,4e+10,28012493.0,0.1,0.5,124.2
348,4e+10,28236979.0,0.1,0.5,124.6
349,4e+10,28288548.0,0.1,0.5,124.2
350,4e+10,27946756.0,0.1,0.5,124.2
351,4e+10,28128809.0,0.1,0.6,124.2
352,4e+10,28230082.0,0.1,0.5,124.6
353,4e+10,18342885.0,0.1,0.5,124.6
354,4e+10,28251934.0,0.1,0.4,124.4
355,4e+10,27842280.0,0.1,0.6,124.2
356,4e+10,27855683.0,0.1,0.4,124.4
357,4e+10,17981154.0,0.1,0.5,124.6
358,4e+10,27713798.0,0.1,0.4,124.3
359,4e+10,17982025.0,0.1,0.5,124.5
360,4e+10,27970604.0,0.1,0.6,124.2
361,2e+10,27561391.0,4.0,0.0,128.0
362,2e+10,27290196.0,4.0,0.0,128.1
363,2e+10,27240198.0,3.9,0.0,127.9
364,2e+10,27508220.0,4.0,0.0,128.1
365,2e+10,27408510.0,4.0,0.0,127.8
366,2e+10,22360866.0,4.0,0.0,127.4
367,2e+10,27451772.0,4.0,0.0,128.1
368,2e+10,27576521.0,4.1,0.0,127.5
369,2e+10,27449860.0,4.0,0.0,127.6
370,2e+10,27221478.0,4.1,0.0,127.5
371,2e+10,27097106.0,4.0,0.0,128.0
372,2e+10,27527890.0,4.0,0.0,128.1
373,2e+10,27446797.0,3.9,0.0,127.9
374,2e+10,27086320.0,3.9,0.0,127.4
375,2e+10,26994172.0,4.0,0.0,128.0
376,2e+10,26941091.0,4.0,0.0,127.6
377,2e+10,26948220.0,4.0,0.0,128.2
378,2e+10,27130405.0,4.1,0.0,127.5
379,4e+10,30493278.0,0.4,0.0,125.6
380,4e+10,29977284.0,0.3,0.0,125.4
381,4e+10,30572858.0,0.3,0.0,125.5
382,4e+10,30727701.0,0.2,0.0,126.0
383,4e+10,29785221.0,0.1,0.5,124.2
384,4e+10,30184902.0,0.1,0.4,124.3
385,4e+10,30449429.0,0.3,0.0,125.8
386,4e+10,30252186.0,0.3,0.0,125.6
387,4e+10,30275205.0,0.1,0.6,124.8
388,4e+10,30197287.0,0.2,0.0,125.7
389,4e+10,30372963.0,0.1,0.5,124.0
390,4e+10,30478849.0,0.1,0.5,124.4
391,4e+10,30412006.0,0.1,0.6,124.8
392,4e+10,30009303.0,0.1,0.6,124.2
393,4e+10,18665524.0,0.1,0.5,124.8
394,4e+10,30231185.0,0.1,0.4,124.3
395,4e+10,30344989.0,0.1,0.5,124.1
396,4e+10,30125823.0,0.1,0.5,124.5
397,4e+10,30084104.0,0.3,0.0,125.6
398,4e+10,19178498.0,0.4,0.0,126.1
399,4e+10,30073122.0,0.3,0.0,125.7
400,4e+10,30125394.0,0.3,0.0,126.3
401,4e+10,19086125.0,0.1,0.5,124.4
402,4e+10,30431622.0,0.1,0.5,124.0
403,4e+10,30117566.0,0.3,0.0,125.8
404,4e+10,30232935.0,0.3,0.0,125.8
405,4e+10,30100489.0,0.3,0.0,126.2
406,4e+10,30106793.0,0.3,0.0,125.8
407,4e+10,29975642.0,0.1,0.5,124.8
408,4e+10,30304621.0,0.1,0.5,124.5
409,4e+10,30246268.0,0.1,0.5,124.4
410,4e+10,19094757.0,0.1,0.5,123.9
411,4e+10,30014373.0,0.1,0.5,124.3
412,4e+10,19033030.0,0.1,0.6,124.8
413,4e+10,29983324.0,0.1,0.5,124.8
414,4e+10,30193757.0,0.1,0.5,124.6
415,3e+10,29120491.0,4.0,0.0,129.2
416,3e+10,29069536.0,3.9,0.0,129.1
417,3e+10,29455600.0,3.9,0.0,129.1
418,3e+10,29320666.0,3.9,0.0,129.1
419,3e+10,29208176.0,3.9,0.0,127.6
420,3e+10,29004639.0,4.0,0.0,128.1
421,3e+10,29338602.0,3.9,0.0,129.7
422,3e+10,29458918.0,3.9,0.0,129.1
423,3e+10,29989714.0,3.9,0.0,129.6
424,3e+10,18557770.0,3.9,0.0,129.4
425,3e+10,29424991.0,3.9,0.0,127.5
426,3e+10,29208459.0,4.0,0.0,127.9
427,3e+10,29486154.0,4.0,0.0,127.8
428,3e+10,29095103.0,3.9,0.0,127.7
429,3e+10,29384681.0,3.9,0.0,127.4
430,3e+10,29478063.0,3.9,0.0,127.9
431,3e+10,29185716.0,3.9,0.0,127.6
432,3e+10,29455194.0,4.0,0.0,128.0
433,5e+10,57751263.0,0.3,0.0,125.7
434,5e+10,57429231.0,0.4,0.0,125.9
435,5e+10,57847306.0,0.3,0.0,125.7
436,5e+10,57613347.0,0.2,0.0,126.0
437,5e+10,56497770.0,0.1,0.5,124.4
438,5e+10,56255061.0,0.1,0.5,124.2
439,5e+10,57340585.0,0.3,0.0,125.7
440,5e+10,57568503.0,0.3,0.0,125.7
441,5e+10,57573815.0,0.3,0.0,125.8
442,5e+10,57552930.0,0.3,0.0,126.3
443,5e+10,56033863.0,0.1,0.4,124.4
444,5e+10,55862717.0,0.1,0.4,124.4
445,5e+10,57481003.0,0.1,0.5,124.5
446,5e+10,57395742.0,0.1,0.5,124.2
447,5e+10,57280846.0,0.1,0.5,124.6
448,5e+10,57656004.0,0.1,0.5,124.2
449,5e+10,55910894.0,0.1,0.5,124.5
450,5e+10,55813238.0,0.1,0.4,124.3
451,5e+10,32876868.0,0.4,0.0,125.9
452,5e+10,57904806.0,0.2,0.0,125.7
453,5e+10,58059234.0,0.3,0.0,126.1
454,5e+10,59590384.0,0.2,0.0,126.0
455,5e+10,57843163.0,0.1,0.5,124.1
456,5e+10,58033366.0,0.1,0.5,124.0
457,5e+10,58040215.0,0.1,0.5,124.5
458,5e+10,58121740.0,0.4,0.0,125.9
459,5e+10,58173833.0,0.3,0.0,125.7
460,5e+10,58113161.0,0.3,0.0,126.1
461,5e+10,58251796.0,0.1,0.6,124.8
462,5e+10,57875949.0,0.1,0.5,124.5
463,5e+10,57896045.0,0.1,0.5,124.2
464,5e+10,57957656.0,0.1,0.5,124.0
